alert_code,source,area_ha,year,biome,state,city,embargoed_areas,auto,fiscalizations,asvs,actions_final_situation,final_situation
914488,SAD-MATA-ATLANTICA,"1,2623",2023,MATA ATLANTICA,SANTA CATARINA,PONTE SERRADA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
914564,SAD-MATA-ATLANTICA,"1,7138",2023,MATA ATLANTICA,SANTA CATARINA,CAIBI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
914581,SAD-MATA-ATLANTICA,"0,8150",2023,MATA ATLANTICA,SANTA CATARINA,IPORA DO OESTE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
914622,SAD-MATA-ATLANTICA,"6,9587",2023,MATA ATLANTICA,SANTA CATARINA,CANOINHAS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
914694,SAD-MATA-ATLANTICA,"0,8849",2023,MATA ATLANTICA,SANTA CATARINA,MAFRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
914721,SAD-MATA-ATLANTICA,"0,4400",2023,MATA ATLANTICA,SANTA CATARINA,VIDAL RAMOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
914782,SAD-MATA-ATLANTICA,"1,2371",2023,MATA ATLANTICA,SANTA CATARINA,CONCORDIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
914882,SAD-MATA-ATLANTICA,"1,1669",2023,MATA ATLANTICA,SANTA CATARINA,BOCAINA DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
914955,SAD-MATA-ATLANTICA,"0,9430",2023,MATA ATLANTICA,SANTA CATARINA,SAO MARTINHO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
914992,SAD-MATA-ATLANTICA,"3,5884",2023,MATA ATLANTICA,SANTA CATARINA,RIQUEZA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
914995,SAD-MATA-ATLANTICA,"2,2584",2023,MATA ATLANTICA,SANTA CATARINA,BOCAINA DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915086,SAD-MATA-ATLANTICA,"0,9953",2023,MATA ATLANTICA,SANTA CATARINA,IRANI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915110,SAD-MATA-ATLANTICA,"1,7559",2023,MATA ATLANTICA,SANTA CATARINA,URUSSANGA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
915195,SAD-MATA-ATLANTICA,"0,4558",2023,MATA ATLANTICA,SANTA CATARINA,CERRO NEGRO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915312,SAD-MATA-ATLANTICA,"0,6928",2023,MATA ATLANTICA,SANTA CATARINA,CAMPO BELO DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915425,SAD-MATA-ATLANTICA,"0,7994",2023,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CEDRO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
915430,SAD-MATA-ATLANTICA,"0,3419",2023,MATA ATLANTICA,SANTA CATARINA,IPUMIRIM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915470,SAD-MATA-ATLANTICA,"0,5870",2023,MATA ATLANTICA,SANTA CATARINA,LEOBERTO LEAL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915543,SAD-MATA-ATLANTICA,"0,2914",2023,MATA ATLANTICA,SANTA CATARINA,SAO DOMINGOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915575,SAD-MATA-ATLANTICA,"1,9471",2023,MATA ATLANTICA,SANTA CATARINA,AGUAS FRIAS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915576,SAD-MATA-ATLANTICA,"1,1377",2023,MATA ATLANTICA,SANTA CATARINA,AGUA DOCE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915615,SAD-MATA-ATLANTICA,"2,1129",2023,MATA ATLANTICA,SANTA CATARINA,SANTA CECILIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915665,SAD-MATA-ATLANTICA,"0,5726",2023,MATA ATLANTICA,SANTA CATARINA,GALVAO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915692,SAD-MATA-ATLANTICA,"0,9166",2023,MATA ATLANTICA,SANTA CATARINA,ORLEANS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915701,SAD-MATA-ATLANTICA,"1,7510",2023,MATA ATLANTICA,SANTA CATARINA,MAJOR VIEIRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915743,SAD-MATA-ATLANTICA,"0,9158",2023,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915822,SAD-MATA-ATLANTICA,"2,9642",2023,MATA ATLANTICA,SANTA CATARINA,INDAIAL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
915861,SAD-MATA-ATLANTICA,"1,4477",2023,MATA ATLANTICA,SANTA CATARINA,OTACILIO COSTA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915897,SAD-MATA-ATLANTICA,"1,7186",2023,MATA ATLANTICA,SANTA CATARINA,SANTA ROSA DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915929,SAD-MATA-ATLANTICA,"0,7415",2023,MATA ATLANTICA,SANTA CATARINA,CHAPECO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
915935,SAD-MATA-ATLANTICA,"0,5099",2023,MATA ATLANTICA,SANTA CATARINA,ORLEANS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
915984,SAD-MATA-ATLANTICA,"2,1066",2023,MATA ATLANTICA,SANTA CATARINA,LEBON REGIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
916022,SAD-MATA-ATLANTICA,"0,4648",2023,MATA ATLANTICA,SANTA CATARINA,PERITIBA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
931692,SAD-MATA-ATLANTICA,"1,1852",2023,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
931729,SAD-MATA-ATLANTICA,"2,0951",2023,MATA ATLANTICA,SANTA CATARINA,RIO NEGRINHO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
931797,SAD-MATA-ATLANTICA,"4,1903",2023,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
931801,SAD-MATA-ATLANTICA,"1,3310",2023,MATA ATLANTICA,SANTA CATARINA,LEOBERTO LEAL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
931826,SAD-MATA-ATLANTICA,"1,5794",2023,MATA ATLANTICA,SANTA CATARINA,PETROLANDIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA COM FISCALIZACAO ESTADUAL,ALERTA SEM AUTORIZACAO,ALERTA COM ACAO ESTADUAL,ALERTA COM ACAO OU AUTORIZACAO
931839,SAD-MATA-ATLANTICA,"0,8108",2023,MATA ATLANTICA,SANTA CATARINA,PETROLANDIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
931873,SAD-MATA-ATLANTICA,"0,6237",2023,MATA ATLANTICA,SANTA CATARINA,GUABIRUBA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
931917,SAD-MATA-ATLANTICA,"1,3714",2023,MATA ATLANTICA,SANTA CATARINA,VIDAL RAMOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932009,SAD-MATA-ATLANTICA,"0,4835",2023,MATA ATLANTICA,SANTA CATARINA,GUABIRUBA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932019,SAD-MATA-ATLANTICA,"1,7449",2023,MATA ATLANTICA,SANTA CATARINA,BRUNOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932181,SAD-MATA-ATLANTICA,"4,6379",2023,MATA ATLANTICA,SANTA CATARINA,CAMPOS NOVOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932186,SAD-MATA-ATLANTICA,"1,8522",2023,MATA ATLANTICA,SANTA CATARINA,CAMPO ERE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
932228,SAD-MATA-ATLANTICA,"2,8930",2023,MATA ATLANTICA,SANTA CATARINA,ORLEANS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO ESTADUAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
932518,SAD-MATA-ATLANTICA,"0,6479",2023,MATA ATLANTICA,SANTA CATARINA,GUARACIABA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932547,SAD-MATA-ATLANTICA,"3,2450",2023,MATA ATLANTICA,SANTA CATARINA,LAGES,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
932549,SAD-MATA-ATLANTICA,"0,7146",2023,MATA ATLANTICA,SANTA CATARINA,INDAIAL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
932559,SAD-MATA-ATLANTICA,"0,5754",2023,MATA ATLANTICA,SANTA CATARINA,LEOBERTO LEAL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932621,SAD-MATA-ATLANTICA,"0,5841",2023,MATA ATLANTICA,SANTA CATARINA,SAO BONIFACIO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932625,SAD-MATA-ATLANTICA,"0,9703",2023,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932651,SAD-MATA-ATLANTICA,"1,9918",2023,MATA ATLANTICA,SANTA CATARINA,BRUSQUE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932694,SAD-MATA-ATLANTICA,"0,5229",2023,MATA ATLANTICA,SANTA CATARINA,CONCORDIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932696,SAD-MATA-ATLANTICA,"0,5760",2023,MATA ATLANTICA,SANTA CATARINA,PETROLANDIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932698,SAD-MATA-ATLANTICA,"0,5590",2023,MATA ATLANTICA,SANTA CATARINA,AGUAS MORNAS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932898,SAD-MATA-ATLANTICA,"1,1538",2023,MATA ATLANTICA,SANTA CATARINA,IPORA DO OESTE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932913,SAD-MATA-ATLANTICA,"0,4896",2023,MATA ATLANTICA,SANTA CATARINA,SAO JOAO DO OESTE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932953,SAD-MATA-ATLANTICA,"2,4623",2023,MATA ATLANTICA,SANTA CATARINA,SAO MARTINHO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
932999,SAD-MATA-ATLANTICA,"0,7499",2023,MATA ATLANTICA,SANTA CATARINA,SAO MARTINHO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933017,SAD-MATA-ATLANTICA,"3,4898",2023,MATA ATLANTICA,SANTA CATARINA,JARAGUA DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
933022,SAD-MATA-ATLANTICA,"0,7055",2023,MATA ATLANTICA,SANTA CATARINA,AURORA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933023,SAD-MATA-ATLANTICA,"0,7292",2023,MATA ATLANTICA,SANTA CATARINA,INDAIAL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
933131,SAD-MATA-ATLANTICA,"0,2448",2023,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933214,SAD-MATA-ATLANTICA,"0,6636",2023,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933252,SAD-MATA-ATLANTICA,"3,1926",2023,MATA ATLANTICA,SANTA CATARINA,BOM RETIRO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933269,SAD-MATA-ATLANTICA,"0,4302",2023,MATA ATLANTICA,SANTA CATARINA,QUILOMBO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933285,SAD-MATA-ATLANTICA,"2,6164",2023,MATA ATLANTICA,SANTA CATARINA,ITAIOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933286,SAD-MATA-ATLANTICA,"0,5665",2023,MATA ATLANTICA,SANTA CATARINA,CANOINHAS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933322,SAD-MATA-ATLANTICA,"0,6797",2023,MATA ATLANTICA,SANTA CATARINA,PARAISO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933353,SAD-MATA-ATLANTICA,"0,7731",2023,MATA ATLANTICA,SANTA CATARINA,JARDINOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933446,SAD-MATA-ATLANTICA,"2,1117",2023,MATA ATLANTICA,SANTA CATARINA,JARAGUA DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
933616,SAD-MATA-ATLANTICA,"0,5332",2023,MATA ATLANTICA,SANTA CATARINA,MAJOR GERCINO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933744,SAD-MATA-ATLANTICA,"1,7283",2023,MATA ATLANTICA,SANTA CATARINA,PONTE ALTA DO NORTE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933767,SAD-MATA-ATLANTICA,"0,5174",2023,MATA ATLANTICA,SANTA CATARINA,PAPANDUVA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
933784,SAD-MATA-ATLANTICA,"0,5935",2023,MATA ATLANTICA,SANTA CATARINA,ITUPORANGA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
935661,SAD-MATA-ATLANTICA,"0,6692",2023,MATA ATLANTICA,SANTA CATARINA,TIGRINHOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
935731,SAD-MATA-ATLANTICA,"0,2649",2023,MATA ATLANTICA,SANTA CATARINA,RIO FORTUNA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
